timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,Model,Sample
2026-01-07T16:13:40,codecarbon,8631cba8-2fd3-4287-87ea-09a313468045,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1818.4740581987423,0.0047956473994395,2.637182190099415e-06,105.91176505566676,0.0,70.0,0.0515559515592208,0.0,0.0340210109033415,0.0855769624625623,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet18,train
2026-01-07T16:13:43,codecarbon,24510ba3-c383-4ca3-ac09-b33aae284c4f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.112086492590606,3.7493817879570047e-06,1.7752027680259218e-06,79.8364564375,0.0,70.0,3.5655106765706204e-05,0.0,3.125154374477764e-05,6.690665051048384e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet18,test
2026-01-07T09:12:25,codecarbon,70d36e91-4975-4699-a271-8331acb249eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1854.6553814336655,0.0049082313771427,2.646438484624887e-06,106.4069804988447,0.0,70.0,0.0528442139597071,0.0,0.0347417775309101,0.0875859914906172,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet18,train
2026-01-07T09:12:28,codecarbon,f4c87f9b-c2d3-42e7-8765-0d8a2298638f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.01915942505002,3.2294155107013726e-06,1.599386096331334e-06,66.93217006,0.0,70.0,2.817409227925213e-05,0.0,2.9453908054468536e-05,5.7628000333720666e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet18,test
2026-01-07T15:39:24,codecarbon,625a8ca7-144b-43f1-abb6-998c7e688c20,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1735.0598666686565,0.0046581661481693,2.684729350067389e-06,109.11830956985634,0.0,70.0,0.0506658686908055,0.0,0.0324577799854619,0.0831236486762674,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,train
2026-01-07T15:39:27,codecarbon,0fda9bb4-dfbf-4e74-aada-61bbd13cca32,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.874947253614664,3.005884937698543e-06,1.603183733250934e-06,70.91253109300001,0.0,70.0,2.6997310328545876e-05,0.0,2.664185057187246e-05,5.3639160900418334e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,test
2026-01-09T02:12:30,codecarbon,88eadc2b-4af1-40ce-a887-a42beedab6b8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3305.7904724404216,0.0078760798338074,2.382510295031845e-06,88.60456820621548,0.0,70.0,0.0785331947826346,0.0,0.0620132074338125,0.1405464022164473,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,efficientnet_b0,train
2026-01-09T02:12:34,codecarbon,7114daca-784f-4a6a-8a47-b4a266b6c00f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.246790899895132,4.015654868978979e-06,1.7872846419159028e-06,78.0320231005,0.0,70.0,3.777787296380682e-05,0.0,3.388034486625758e-05,7.16582178300644e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,efficientnet_b0,test
2026-01-08T14:37:22,codecarbon,818766db-c1c4-4e8c-9db0-e039acc9c0e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3052.047665756196,0.0075751293438119,2.4819826468650875e-06,95.37326780305384,0.0,70.0,0.07798301969648,0.0,0.0571930067103434,0.1351760264068233,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet50,train
2026-01-08T14:37:26,codecarbon,d822fda0-c7e5-4117-a4f9-da5180840c0e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3454569121822715,4.276012760280545e-06,1.823104375983627e-06,79.204813132,0.0,70.0,4.0512679280017287e-05,0.0,3.5791550993195016e-05,7.63042302732123e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet50,test
2026-01-09T03:45:18,codecarbon,715b7712-20b9-482f-b00b-8851b347f533,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1717.6807111334056,0.0046971859618063,2.734609483218176e-06,112.36425888034982,0.0,70.0,0.0516657162783634,0.0,0.0321542298628301,0.0838199461411936,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,train
2026-01-09T03:45:21,codecarbon,e96afcbd-4976-4b7a-96b0-794045047e21,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7549044340848925,2.729313544491653e-06,1.5552491015927448e-06,70.22963200000001,0.0,70.0,2.4396654820619496e-05,0.0,2.4307168311335975e-05,4.870382313195547e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,test
2026-01-07T12:07:57,codecarbon,078335e3-cd48-4a5a-ba4e-cfc54408ec5b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6080.1389721231535,0.014137281331136,2.325157598527612e-06,84.76652562055844,0.0,70.0,0.1381804359192044,0.0,0.1140953243751621,0.2522757602943666,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,densenet121,train
2026-01-07T12:08:01,codecarbon,c0706c9d-47da-4131-8d54-1c165d636ff7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.676909701898694,4.9914030356491486e-06,1.8646138986715975e-06,77.549559421,0.0,70.0,4.682071537410066e-05,0.0,4.224945068255895e-05,8.90701660566596e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,densenet121,test
2026-01-08T10:44:04,codecarbon,39a21729-1ece-4738-aa57-d03c35413748,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2665.8857691921294,0.0066982582960144,2.512582637043858e-06,97.46458179666678,0.0,70.0,0.0695892998080834,0.0,0.0499392124068819,0.1195285122149655,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,mobilenet_v2,train
2026-01-08T10:44:07,codecarbon,7a7e94a7-af36-4740-81e1-366a521d3b7c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.159891997464001,3.860820708645761e-06,1.7875063721606797e-06,79.75256295100002,0.0,70.0,3.6696563240209385e-05,0.0,3.2198683081919125e-05,6.889524632212852e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,mobilenet_v2,test
2026-01-09T11:01:22,codecarbon,8091c985-862a-4e80-8832-c99fe40e81ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1709.1331942388788,0.0046432456963064,2.7167254793001613e-06,111.2922902943987,0.0,70.0,0.0508864968020815,0.0,0.0319709006587302,0.0828573974608118,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,train
2026-01-09T11:01:25,codecarbon,fc27a64e-692e-4b0c-8bbb-959bdbfef2d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8797296090051527,2.9652232568011797e-06,1.5774732932841994e-06,68.66658946300001,0.0,70.0,2.6206873053820908e-05,0.0,2.670669172787004e-05,5.291356478169095e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,test
2026-01-07T06:02:42,codecarbon,61561a7c-7fca-4994-b8c3-c10db0ccc0c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2901.1482070395723,0.0070781215203396,2.439765573907853e-06,92.6325584909262,0.0,70.0,0.0719600883774265,0.0,0.0543469749238393,0.1263070633012659,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,mobilenet_v2,train
2026-01-07T06:02:45,codecarbon,4622f5aa-46f7-4380-ba66-7f1cd648dc72,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0731313191354275,3.39648379258107e-06,1.6383350930212804e-06,69.059378776,0.0,70.0,3.0105204346970864e-05,0.0,3.050408191047609e-05,6.060928625744696e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,mobilenet_v2,test
2026-01-09T03:12:17,codecarbon,c64feb21-fc3a-41d5-8167-2ad55dc8f088,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3095.1008669277653,0.0076882672629019,2.484011860503085e-06,95.52368310382718,0.0,70.0,0.0791817091671174,0.0,0.0580132311940943,0.1371949403612118,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,shufflenet_v2_x0_5,train
2026-01-09T03:12:21,codecarbon,143dd7b1-6770-4f6b-a4d7-b21a06569630,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.175200048834085,3.871920992754823e-06,1.780029839016501e-06,78.91360520799999,0.0,70.0,3.662180203928488e-05,0.0,3.247152569238097e-05,6.909332773166585e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,shufflenet_v2_x0_5,test
2026-01-08T04:23:14,codecarbon,427fe99f-2775-4f8c-9c1b-b91b24c4513f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3481.310895507224,0.0083523070418573,2.3991844717564203e-06,89.70636176175053,0.0,70.0,0.0837337979403803,0.0,0.0653107432159104,0.1490445411562906,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,efficientnet_b0,train
2026-01-08T04:23:18,codecarbon,5a1dc348-1b12-4133-9f21-0c2dfed08e57,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3321679402142763,4.353843509120578e-06,1.8668653462068232e-06,83.00442833950002,0.0,70.0,4.215484613921179e-05,0.0,3.5538251687669096e-05,7.769309782688089e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,efficientnet_b0,test
2026-01-08T17:13:00,codecarbon,15c6fc4e-61f0-43e3-8de1-0786fb230a4a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5706.722277165391,0.0133349183072708,2.336703568110989e-06,85.50991989386283,0.0,70.0,0.1308580953866694,0.0,0.1070997251895515,0.2379578205762208,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,densenet121,train
2026-01-08T17:13:04,codecarbon,0353d3da-0cfa-47ea-b3b5-c6b7bf07779b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.4437641678377986,4.428714346936705e-06,1.8122511186728613e-06,76.681388704,0.0,70.0,4.132086862104457e-05,0.0,3.7708277990006745e-05,7.902914661105131e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,densenet121,test
2026-01-08T02:35:58,codecarbon,d48d8365-da0d-4aaf-b36b-bd2f739495af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5543.699970720336,0.0128735905830124,2.322201896027153e-06,84.54913771436772,0.0,70.0,0.1256942200965981,0.0,0.10403133858597,0.2297255586825682,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,densenet121,train
2026-01-08T02:36:02,codecarbon,3a9be24b-2812-4e10-9d78-27bf573cb39d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.5968881268054247,4.752047186102198e-06,1.8299006172237203e-06,75.84240068949998,0.0,70.0,4.4103605230021103e-05,0.0,4.069532383905931e-05,8.479892906908041e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,densenet121,test
2026-01-07T02:32:08,codecarbon,a9fde6e0-acdc-43d8-acbc-e48863d526d5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3172.633883559145,0.0076810296750158,2.4210261747564246e-06,91.25137770489292,0.0,70.0,0.0775837642144757,0.0,0.0594820234515394,0.137065787666015,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet50,train
2026-01-07T02:32:12,codecarbon,1f996109-040a-432b-b742-81602856c603,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.341310767456889,4.190669338614265e-06,1.789881717908867e-06,76.5384122245,0.0,70.0,3.9065192648037205e-05,0.0,3.57161085638735e-05,7.478130121191071e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet50,test
2026-01-07T08:37:43,codecarbon,adc2c05d-1a5d-489e-8c5f-7da395c1cb3c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1720.5444140443578,0.0046365665830748,2.69482528043321e-06,109.87947511296753,0.0,70.0,0.0505388456794284,0.0,0.0321993649073928,0.0827382105868213,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,train
2026-01-07T08:37:46,codecarbon,92271da6-1f57-4501-848d-e43d50266eee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7659099558368323,2.7230789081753447e-06,1.542025910876598e-06,68.66658946300001,0.0,70.0,2.4067913839598328e-05,0.0,2.4524653982371093e-05,4.859256782196942e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,test
2026-01-08T05:20:38,codecarbon,b6ce51f3-fb5e-4d56-9fe0-5d50b07baea0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2994.903920770623,0.0073843799089275,2.4656483494226657e-06,94.27582982208948,0.0,70.0,0.0756477216525321,0.0,0.0561244353975143,0.1317721570500465,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,shufflenet_v2_x0_5,train
2026-01-08T05:20:41,codecarbon,bb0f9b5b-9075-48c5-b37e-fcb2b5952f16,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.1332401409745216,3.828706665057375e-06,1.794784652471577e-06,81.167676898,0.0,70.0,3.6691398697290885e-05,0.0,3.163078166027036e-05,6.832218035756124e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,shufflenet_v2_x0_5,test
2026-01-07T22:37:41,codecarbon,d1325533-443f-40e5-b72e-a2f1e99b3238,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2864.5211867401376,0.0070223250006203,2.451483002858108e-06,93.24923433781446,0.0,70.0,0.0715953850340461,0.0,0.0537160052587924,0.1253113902928386,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,shufflenet_v2_x0_5,train
2026-01-07T22:37:45,codecarbon,8e817aaa-74b6-40c6-a415-7187237b0a42,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9873660812154408,3.2225885049795937e-06,1.621537438642764e-06,69.778721128,0.0,70.0,2.8713281891462685e-05,0.0,2.8792892468886247e-05,5.750617436034893e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,shufflenet_v2_x0_5,test
2026-01-08T05:52:56,codecarbon,6c8ed58b-e983-49f3-a05a-d134aba04b75,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1711.586092996411,0.0046189057626745,2.698611411704362e-06,110.05686640810708,0.0,70.0,0.0503991703265536,0.0,0.0320238879484797,0.0824230582750334,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,train
2026-01-08T05:53:00,codecarbon,adb26c0c-12e1-4647-b926-47467e7496fb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0013917926698923,3.2832345384107143e-06,1.6404756682002882e-06,70.91253109300001,0.0,70.0,2.9490416770188284e-05,0.0,2.909796879005929e-05,5.8588385560247577e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,squeezenet1_0,test
2026-01-08T00:17:50,codecarbon,ac76ff78-467b-438d-9ac9-d7902614db34,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2964.1497334642336,0.0072278091949497,2.438408935065024e-06,92.46115245963068,0.0,70.0,0.0734200235623429,0.0,0.0555581736743993,0.1289781972367422,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet50,train
2026-01-08T00:17:54,codecarbon,7384179e-e422-4c1c-a310-c12d7ae2a66e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.1065491335466504,3.684470454138809e-06,1.749055075651391e-06,77.66630222800005,0.0,70.0,3.458609830357633e-05,0.0,3.116222793598556e-05,6.574832623956189e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet50,test
2026-01-09T00:28:05,codecarbon,8c4d6064-e86b-4eca-829d-5387b7cab194,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5307.375420347787,0.011896164636599,2.241440202438045e-06,79.11648271406648,0.0,70.0,0.1126522302277258,0.0,0.0996314407264142,0.2122836709541399,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,densenet121,train
2026-01-09T00:28:08,codecarbon,657668f1-d234-4ca5-b1f5-ab7e636cb386,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.302415682002902,3.607722047056597e-06,1.56692906292151e-06,58.862445484000006,0.0,70.0,2.94133204551554e-05,0.0,3.4965452311250074e-05,6.437877276640547e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,densenet121,test
2026-01-08T13:42:34,codecarbon,3b348296-9b5e-4854-ba36-4d864bc0203f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1656.785902204923,0.0044601840234954,2.692070241278403e-06,109.46682824396795,0.0,70.0,0.0485577128399467,0.0,0.0310330011894874,0.0795907140294342,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet18,train
2026-01-08T13:42:37,codecarbon,fc210264-d10a-47d4-8928-0dd3b5074b69,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.053032514639199,3.1688781035372045e-06,1.5435109190631133e-06,76.91407916799997,0.0,70.0,2.961103664125815e-05,0.0,2.693669089737038e-05,5.654772753862853e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,resnet18,test
2026-01-07T12:59:38,codecarbon,16e9ab95-843a-43ea-9646-5462f0fb3ab7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2837.447947458364,0.0070391303721156,2.480796300922786e-06,95.38543600716947,0.0,70.0,0.0724675404958241,0.0,0.0531437368666494,0.1256112773624736,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,mobilenet_v2,train
2026-01-07T12:59:42,codecarbon,4781d231-810f-457e-a232-142f6645c38f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2667139563709497,4.208690278752362e-06,1.8567363856931253e-06,83.51272393150002,0.0,70.0,4.086099000699396e-05,0.0,3.4241889750895404e-05,7.510287975788935e-05,0.0,France,FRA,,,,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-with-glibc2.35,3.11.13,3.2.0,32,AMD EPYC 7262 8-Core Processor,1,1 x NVIDIA A100-PCIE-40GB,,,250.86071395874023,machine,N,1.0,0.0,mobilenet_v2,test
